"id","weight","ideology","outlet","consumed"
56576592,0.96822509508891,2,"Mirror",0
56640358,0.689465773416466,6,"Mirror",0
56649908,1.30953681195162,3,"Mirror",0
56679233,0.86142096653516,1,"Mirror",0
56713928,0.898932924060889,4,"Mirror",0
56744467,0.730794969038149,5,"Mirror",0
56832299,0.976826118736406,5,"Mirror",0
56927578,1.31578321246702,2,"Mirror",0
56931626,1.33889147039214,5,"Mirror",0
56958546,1.02099059921259,5,"Mirror",0
57017924,0.942380796761074,3,"Mirror",1
57032583,0.769109561176168,4,"Mirror",0
57032741,1.11026399086635,2,"Mirror",0
57049325,1.15631417583776,5,"Mirror",0
57053971,0.959687996382129,3,"Mirror",0
57114436,1.02756830800205,6,"Mirror",1
57115562,0.888098968266787,6,"Mirror",0
57133460,1.2451859059914,4,"Mirror",0
57165736,1.1759725084016,2,"Mirror",0
57176854,0.916280695075066,NA,"Mirror",0
57216373,0.788955183923185,4,"Mirror",0
57230271,1.15581072837555,4,"Mirror",0
57281520,1.06872920288467,1,"Mirror",0
57300447,0.892494544422774,4,"Mirror",0
57435135,0.976826118736406,NA,"Mirror",0
57479676,0.771430872348229,2,"Mirror",0
57479777,1.41650258041997,3,"Mirror",0
57483282,1.0636669578344,3,"Mirror",0
57483839,0.788292694930814,4,"Mirror",0
57518822,0.68817335612607,2,"Mirror",0
57558768,0.915834384521452,2,"Mirror",0
57638604,1.12688807802034,5,"Mirror",0
57810666,1.10614553262215,2,"Mirror",0
57893068,0.953571918607351,5,"Mirror",0
57905349,0.84389780870887,6,"Mirror",0
58281729,0.950521824371447,2,"Mirror",0
58408223,1.29502688101483,4,"Mirror",0
58481386,1.0357475309506,4,"Mirror",0
58572155,0.896277494168242,NA,"Mirror",0
58607964,1.11237999836726,4,"Mirror",0
58789068,0.969858785669946,7,"Mirror",0
58905093,0.848005193832514,2,"Mirror",0
58910393,1.0109279537919,3,"Mirror",0
58923056,1.01924430045209,3,"Mirror",0
58936761,0.938773806911833,4,"Mirror",0
59392697,0.913016200733579,3,"Mirror",0
59557487,0.880918156188144,3,"Mirror",0
59743095,1.25047771566061,6,"Mirror",0
60237306,1.23073792518688,NA,"Mirror",0
60267522,1.59463230159624,4,"Mirror",0
60338282,1.06375624165869,2,"Mirror",0
60658651,1.4031215674834,4,"Mirror",0
61109547,0.944478158961642,2,"Mirror",0
61130952,1.01924430045209,5,"Mirror",0
61140399,1.03399176987092,NA,"Mirror",0
61316711,0.959687996382129,3,"Mirror",0
61320357,0.856216654418697,5,"Mirror",0
61391781,0.881558695477241,4,"Mirror",0
61601777,0.576867303297478,3,"Mirror",0
61607451,0.717102762592716,3,"Mirror",0
61634939,0.953132129100769,4,"Mirror",0
61670273,1.00540751377478,NA,"Mirror",0
61916230,1.26981052452799,3,"Mirror",0
61920179,0.870271267567881,3,"Mirror",0
62093388,1.08919604901607,2,"Mirror",0
62549955,0.952514054234276,1,"Mirror",0
62608906,0.89385541742505,NA,"Mirror",0
62625223,0.750207832395514,1,"Mirror",0
62698268,1.42614241546544,NA,"Mirror",0
62760901,0.693175934117593,3,"Mirror",0
62862667,0.880855870984505,2,"Mirror",0
63035544,0.694110456481874,2,"Mirror",1
63120786,0.913396607044211,4,"Mirror",0
63148155,0.976826118736406,7,"Mirror",0
63173206,1.02764368463236,6,"Mirror",0
63176355,1.20540884652547,6,"Mirror",0
63273988,1.17507341651471,NA,"Mirror",0
63279469,1.08225092188429,4,"Mirror",0
63294349,0.986632991413281,3,"Mirror",0
63294594,0.969858785669946,6,"Mirror",0
63307496,0.931420858843705,6,"Mirror",0
63314393,0.979913830755939,4,"Mirror",1
63331034,1.10666702346151,4,"Mirror",0
63584335,1.43440259726332,2,"Mirror",0
63771273,0.821040636106232,NA,"Mirror",0
63830101,1.06061054526573,5,"Mirror",0
63879869,1.31386565041733,2,"Mirror",0
64190359,0.829363544602136,6,"Mirror",1
64192061,1.25748017213181,3,"Mirror",0
64222158,1.06298426305768,NA,"Mirror",0
64232134,0.847245343227626,NA,"Mirror",0
64266435,1.17101904588635,5,"Mirror",0
64309792,0.969858785669946,7,"Mirror",0
64462978,1.65885249065492,3,"Mirror",0
64570884,1.27796510970041,NA,"Mirror",0
64684101,1.12381580180177,4,"Mirror",1
64819256,0.79912675295184,5,"Mirror",0
64845724,0.863240279530685,2,"Mirror",0
64948976,0.986630536417006,2,"Mirror",0
64954450,0.905840002742017,6,"Mirror",1
64960009,1.09772286498091,3,"Mirror",0
64988128,0.947042510160343,4,"Mirror",0
65174573,0.691567291206768,4,"Mirror",0
65186942,1.08766107075745,NA,"Mirror",0
65272957,0.953571918607351,6,"Mirror",0
65277399,0.984773749383512,4,"Mirror",0
65369137,1.03465290359113,5,"Mirror",0
65411597,0.882363103478573,4,"Mirror",0
65442034,1.02858183298023,5,"Mirror",0
65446010,1.19448718854612,NA,"Mirror",0
65454591,1.3662936789239,5,"Mirror",1
65472057,0.924191736114724,2,"Mirror",0
65531829,1.03465290359113,4,"Mirror",0
65618153,0.815344215130893,5,"Mirror",0
65624683,1.25701223409206,NA,"Mirror",0
65636324,0.876372933316275,6,"Mirror",1
65790476,0.821534967006642,NA,"Mirror",0
65862314,1.54700710142287,5,"Mirror",0
65980118,1.19883626001481,5,"Mirror",0
65980386,1.05258945955152,4,"Mirror",0
66193850,0.979913830755939,6,"Mirror",0
66204985,0.858850942114618,NA,"Mirror",0
66208044,1.0283261749472,6,"Mirror",1
66326256,0.781548198690251,2,"Mirror",0
66351399,0.953571918607351,5,"Mirror",1
66414897,0.719396769090035,4,"Mirror",0
66474716,0.947042510160343,5,"Mirror",0
66522313,0.95586767490274,2,"Mirror",0
66593620,0.822095803909667,3,"Mirror",0
66667069,1.00522952111069,2,"Mirror",0
66690807,1.0730005986402,3,"Mirror",0
66730043,0.935487317846887,4,"Mirror",0
66925078,1.22540248175387,NA,"Mirror",0
67035809,0.84389780870887,4,"Mirror",0
67095560,0.903663392866233,NA,"Mirror",0
67121702,0.825629512531082,2,"Mirror",0
67133806,1.10323867865011,NA,"Mirror",0
67140490,0.823793349980589,4,"Mirror",0
67246017,0.705129569489494,3,"Mirror",0
67259173,0.915068252105665,NA,"Mirror",0
67285958,0.861397339890943,4,"Mirror",0
67298406,0.947042510160343,5,"Mirror",0
67468958,1.20794679322493,1,"Mirror",0
67618095,0.82099002814438,4,"Mirror",0
67747875,1.05613565137138,NA,"Mirror",0
67761840,1.11902451772789,4,"Mirror",0
67778757,0.932841445825631,7,"Mirror",0
67782116,1.08776673904153,4,"Mirror",0
67913262,1.43151781602231,5,"Mirror",1
68152478,0.983653212257379,3,"Mirror",0
68186300,0.904137012894086,4,"Mirror",0
68278988,0.854232581021158,6,"Mirror",0
68291901,0.953571918607351,5,"Mirror",0
68317610,1.09295094620214,6,"Mirror",0
68362138,1.07441032615425,5,"Mirror",0
68409052,0.968056116396493,NA,"Mirror",1
68439757,0.983334199752842,3,"Mirror",1
68457514,1.03924311384776,NA,"Mirror",0
68546716,0.937282210218467,NA,"Mirror",0
68567243,1.19980970131249,2,"Mirror",0
68576601,0.776920851848309,1,"Mirror",0
68606802,1.04160818585092,NA,"Mirror",0
68638543,1.24840507385683,4,"Mirror",0
68640900,0.809471843979465,6,"Mirror",0
68641626,0.976826118736406,6,"Mirror",0
68668897,1.08650905030969,3,"Mirror",0
68682697,0.976320446993874,5,"Mirror",0
68702421,0.826881559447904,NA,"Mirror",0
68723248,1.002611317936,3,"Mirror",0
68778631,1.04251313447999,4,"Mirror",0
68785768,1.14031515091747,6,"Mirror",0
68826991,0.706307567506121,5,"Mirror",0
68854031,0.999845774267345,3,"Mirror",0
68907173,1.25783634788036,3,"Mirror",0
68943927,1.06916611459915,4,"Mirror",0
68963533,1.09174628721157,5,"Mirror",0
68989670,0.918119921948326,4,"Mirror",0
69054821,0.743151012012276,5,"Mirror",0
69110281,1.44412465285759,3,"Mirror",0
69118911,0.843022602759885,3,"Mirror",1
69146916,1.03399176987092,7,"Mirror",0
69149695,0.969858785669946,NA,"Mirror",1
69201106,0.820965626364686,5,"Mirror",0
69221372,1.33156975956833,NA,"Mirror",0
69269634,0.793350041607133,3,"Mirror",0
69290836,1.15468781286833,4,"Mirror",0
69323754,1.0114882148568,1,"Mirror",0
69335003,1.13610283326467,NA,"Mirror",0
69335181,0.78159358411302,3,"Mirror",0
69337045,1.0252595892437,2,"Mirror",0
69372291,1.02058976557308,NA,"Mirror",0
69390181,1.18588314935095,6,"Mirror",0
69408277,1.13653055807785,3,"Mirror",0
69409971,0.882380503354242,6,"Mirror",0
69459413,0.80649173530122,NA,"Mirror",0
69460267,1.00071259221879,5,"Mirror",0
69464159,0.854014739486256,4,"Mirror",0
69478157,0.777965939311253,NA,"Mirror",0
69507647,0.945621918733538,3,"Mirror",0
69549649,1.09671122198231,6,"Mirror",0
69632723,0.84389780870887,4,"Mirror",0
69717053,1.04154625420011,4,"Mirror",0
69720931,0.7495558311652,NA,"Mirror",1
69760921,0.960847128815688,NA,"Mirror",0
69817411,0.894334931397232,2,"Mirror",0
69915165,0.702322593003148,2,"Mirror",0
69957888,0.986724347367529,NA,"Mirror",0
69963585,1.15488984159407,5,"Mirror",0
70043217,0.802387953519758,1,"Mirror",0
70081644,0.647284804562786,2,"Mirror",0
70194744,0.90245690193347,3,"Mirror",0
70295419,0.913849562352434,2,"Mirror",0
70296455,0.744447791645743,3,"Mirror",1
70440692,1.21981313311326,4,"Mirror",0
70469848,1.22877709679949,3,"Mirror",0
70529600,1.04154625420011,4,"Mirror",0
70614778,0.78166414003964,4,"Mirror",0
70826907,0.749042633615272,5,"Mirror",0
71084843,1.54058165548262,3,"Mirror",0
71173213,0.933399171377853,3,"Mirror",0
71234182,1.00885208599761,5,"Mirror",0
71316085,0.86281394866448,3,"Mirror",0
71326387,1.010647773574,5,"Mirror",0
71358790,0.915653346199629,2,"Mirror",0
71492825,0.878277890252884,4,"Mirror",0
71610917,1.10519684233104,5,"Mirror",0
71628397,0.971865398305731,NA,"Mirror",0
71661572,1.00696692342008,4,"Mirror",0
71674506,1.1771220972616,2,"Mirror",0
71759842,0.858707242933069,2,"Mirror",1
71843280,0.872182651217801,5,"Mirror",0
71878669,1.01715794021808,5,"Mirror",0
71977064,1.11759417950103,NA,"Mirror",0
72055024,1.13006190461584,NA,"Mirror",0
72062135,1.00865736649815,2,"Mirror",0
72093172,0.863798505320152,2,"Mirror",0
72129693,0.894742969930345,4,"Mirror",0
72219586,0.875666224237147,4,"Mirror",0
72247318,0.999695242299456,6,"Mirror",0
72447469,1.04354172852379,3,"Mirror",0
72567669,1.19177517132349,4,"Mirror",0
72641968,0.923956452869501,2,"Mirror",0
72668706,1.06872920288467,NA,"Mirror",0
72728264,0.976826118736406,5,"Mirror",0
72897162,0.94637541316946,3,"Mirror",0
73198175,1.00573513615791,1,"Mirror",0
73253319,0.865794008474659,NA,"Mirror",1
73284614,1.03142042234257,5,"Mirror",0
73549511,1.00942583139474,4,"Mirror",0
73631730,0.830966332152616,4,"Mirror",0
73823384,1.25458923877792,4,"Mirror",0
73996300,1.38154475936927,4,"Mirror",0
74175124,0.854014739486256,NA,"Mirror",0
74324354,0.804278818812007,4,"Mirror",0
74537144,0.894970486060852,3,"Mirror",0
74617567,0.725125211126923,4,"Mirror",0
74619110,0.690923782281259,3,"Mirror",0
74621198,0.90245690193347,NA,"Mirror",0
74658809,1.35940734902808,NA,"Mirror",0
74663296,1.04154625420011,5,"Mirror",0
74829026,1.04364131810788,3,"Mirror",0
75079216,0.86142096653516,3,"Mirror",0
75241661,1.05203148870996,5,"Mirror",0
75284195,0.934227297451027,2,"Mirror",0
75313666,0.853157616079651,3,"Mirror",0
75343298,1.09671122198231,4,"Mirror",0
75354176,0.84389780870887,5,"Mirror",0
75468159,0.753896857134639,4,"Mirror",0
75583993,0.77862929873562,2,"Mirror",1
75588984,1.06521794199762,2,"Mirror",1
75605610,0.953571918607351,4,"Mirror",0
75621569,0.812474998807354,2,"Mirror",0
75720294,0.746450719394069,2,"Mirror",1
75927677,0.952297732424997,2,"Mirror",0
76397787,0.909315105885082,2,"Mirror",0
76498445,0.705792324543186,2,"Mirror",0
76604912,0.905840002742017,3,"Mirror",0
76646966,1.0545713088263,5,"Mirror",0
76704029,0.879377119804243,NA,"Mirror",0
76716987,0.976132435084288,3,"Mirror",0
76741860,0.668727797409046,5,"Mirror",0
76912213,0.983643282395186,NA,"Mirror",0
77243074,0.992299234527503,4,"Mirror",0
77263652,1.18512538089011,4,"Mirror",0
77264518,0.867075465567927,4,"Mirror",0
77267153,0.829952927673403,NA,"Mirror",0
77269193,0.870253926923796,4,"Mirror",0
77348783,0.753350728099332,3,"Mirror",0
77352018,0.798661733986574,6,"Mirror",0
77353320,1.13170811625119,NA,"Mirror",0
77364516,0.968859680037876,6,"Mirror",0
77579615,1.22638052758565,5,"Mirror",0
77951466,1.23695891274463,4,"Mirror",0
77956753,1.02803076306129,3,"Mirror",0
77998652,0.976826118736406,6,"Mirror",0
78000825,1.07427471462766,1,"Mirror",0
78336917,0.887444447484897,5,"Mirror",0
78690764,1.01715794021808,5,"Mirror",0
78889501,0.843676370029427,4,"Mirror",0
79075374,1.11652786939462,NA,"Mirror",0
79082996,0.750207832395514,2,"Mirror",0
79093777,0.729466245436243,7,"Mirror",0
79105144,0.976826118736406,4,"Mirror",0
79131559,0.948261288581662,3,"Mirror",0
79341173,1.38168347086733,NA,"Mirror",0
79443434,1.09964411176069,4,"Mirror",0
79537021,1.07427471462766,1,"Mirror",0
79563727,1.50615616655113,4,"Mirror",0
79755180,1.10519684233104,5,"Mirror",0
79897857,0.969858785669946,5,"Mirror",0
80009660,0.977495379401078,3,"Mirror",1
80018988,1.00985806953401,NA,"Mirror",0
80449892,0.718762741431152,2,"Mirror",0
80511442,0.839345541875355,3,"Mirror",0
80576545,0.976826118736406,5,"Mirror",0
80602706,0.963909870492139,NA,"Mirror",0
80906932,0.779758150051187,5,"Mirror",0
80927908,1.00921214034145,1,"Mirror",0
81366928,1.63664311908704,4,"Mirror",0
81367933,0.953571918607351,6,"Mirror",0
81369191,1.02756830800205,4,"Mirror",0
81539087,0.658897989109727,2,"Mirror",0
81592026,0.784671816581126,3,"Mirror",0
81669406,0.786800932964332,4,"Mirror",0
81675276,1.02450597084423,5,"Mirror",0
81751986,0.969239054797089,5,"Mirror",1
81824165,0.879085018295835,3,"Mirror",0
81909975,0.887622663785031,4,"Mirror",0
82074105,0.91667243543518,2,"Mirror",0
82124212,0.97368391396667,NA,"Mirror",0
82129649,0.943867621128857,3,"Mirror",0
82223758,0.818563175004828,5,"Mirror",0
82247089,0.957146637712426,7,"Mirror",0
82257336,1.16841190267025,5,"Mirror",0
82363324,1.60272757691108,NA,"Mirror",0
82587186,1.18625485799922,NA,"Mirror",0
82624495,1.10275299785939,3,"Mirror",0
82743131,0.874993877289061,3,"Mirror",0
82825834,0.844629458730225,2,"Mirror",0
82982484,1.06479815613331,4,"Mirror",0
83158000,0.874651606964991,1,"Mirror",0
83195573,0.859417803278321,4,"Mirror",0
83223192,0.727015513626698,NA,"Mirror",0
83223213,1.17923114121296,3,"Mirror",0
83271895,1.01940968496757,5,"Mirror",0
83315855,0.821534967006642,NA,"Mirror",0
83356305,0.897232941171559,NA,"Mirror",0
83406132,1.2875988361998,NA,"Mirror",0
83418132,1.11976007523138,NA,"Mirror",0
83460416,0.870762763433792,2,"Mirror",0
83509004,1.01250373064625,5,"Mirror",0
83524750,0.89385541742505,7,"Mirror",0
83537250,0.900276752673519,3,"Mirror",0
83540768,0.922763043255797,2,"Mirror",0
83542588,1.13551249473988,3,"Mirror",0
83703007,0.893357025221136,7,"Mirror",0
83813215,1.31348228308953,5,"Mirror",0
83943607,1.19920202677496,5,"Mirror",0
84180696,1.2621225972791,2,"Mirror",0
84187606,1.11759417950103,NA,"Mirror",0
84289132,1.09699162569542,4,"Mirror",0
84393200,1.11072517686409,4,"Mirror",0
84412611,0.607845292161927,NA,"Mirror",0
84426633,0.842642392176408,2,"Mirror",0
84452078,0.882837659926501,NA,"Mirror",0
84501588,1.25701223409206,2,"Mirror",0
84529355,0.903663392866233,4,"Mirror",0
84560513,1.70245627152988,2,"Mirror",0
84629736,1.46126432071995,NA,"Mirror",0
84655925,1.02450597084423,5,"Mirror",0
84679050,0.750207832395514,2,"Mirror",0
84814374,1.12381580180177,5,"Mirror",0
84820529,0.900631603709599,4,"Mirror",0
84842721,0.857444359423982,3,"Mirror",0
84862882,1.1418438292735,NA,"Mirror",0
84901376,1.12381580180177,5,"Mirror",0
85037264,0.809909483436974,7,"Mirror",0
85114174,0.89385541742505,NA,"Mirror",0
85127227,0.930903456245974,5,"Mirror",0
85398377,0.950592752033376,6,"Mirror",0
85398640,0.979980445035386,4,"Mirror",0
85654344,0.80126439511465,2,"Mirror",0
85689807,0.834883619569165,3,"Mirror",0
85748928,0.861397339890943,NA,"Mirror",0
85844055,0.831113280657055,4,"Mirror",0
85884021,1.00761203039877,5,"Mirror",0
85890300,1.26476142198374,NA,"Mirror",0
86127601,1.12231538296698,4,"Mirror",0
86222253,1.10519684233104,NA,"Mirror",0
86434423,0.701108020920807,2,"Mirror",0
86554831,1.07816691345837,5,"Mirror",0
86605593,0.84305458829439,4,"Mirror",0
86647005,1.06293394575415,NA,"Mirror",0
86650489,0.712738015769537,3,"Mirror",0
86655663,0.976132435084288,NA,"Mirror",0
86659573,1.11463053466267,4,"Mirror",0
86665455,1.01430373970905,2,"Mirror",0
86728087,1.05197140174847,NA,"Mirror",1
86936999,0.984176389471479,6,"Mirror",0
86954454,1.02225482876186,3,"Mirror",0
86954676,1.19936761063178,2,"Mirror",0
87046197,0.920712585261617,3,"Mirror",0
87081149,0.858203760450683,NA,"Mirror",0
87137378,1.13412554305287,3,"Mirror",0
87156580,0.922497299078617,6,"Mirror",0
87159650,1.32230211302974,4,"Mirror",0
87172391,1.18669564292533,6,"Mirror",0
87191915,1.17923114121296,6,"Mirror",0
87212231,0.839689258344694,2,"Mirror",0
87225961,1.00590682179438,4,"Mirror",0
87375089,0.856782702535132,3,"Mirror",0
87395310,1.02910304873513,3,"Mirror",0
87395380,0.893410145353928,NA,"Mirror",0
87430914,0.836502625775246,NA,"Mirror",1
87448144,0.805873605527072,NA,"Mirror",0
87454361,0.899637429815814,4,"Mirror",0
87552426,1.30433017727133,4,"Mirror",0
87556050,1.24680613310018,3,"Mirror",0
87644739,0.953571918607351,6,"Mirror",0
87797292,1.51968337463708,2,"Mirror",0
87843497,1.13250705251046,4,"Mirror",0
87886773,1.06872920288467,2,"Mirror",0
87945177,1.08400778422544,5,"Mirror",0
88101086,1.11161838640186,5,"Mirror",0
88175545,0.805849653043474,5,"Mirror",0
88187247,1.17776303245002,4,"Mirror",0
88214727,0.693861078357692,4,"Mirror",0
88376728,0.953571918607351,5,"Mirror",0
88453052,0.926429798936584,3,"Mirror",0
88581767,1.09145016707945,2,"Mirror",0
88697604,0.925700502996009,6,"Mirror",0
88815933,1.03853157643102,6,"Mirror",0
88846895,0.887127539647235,4,"Mirror",0
88852070,0.699590527406438,NA,"Mirror",1
88863782,0.820965626364686,5,"Mirror",0
88890276,0.969239054797089,4,"Mirror",0
88996196,0.839860081798287,4,"Mirror",0
89138724,1.0825660039839,5,"Mirror",0
89157149,1.01138933330093,6,"Mirror",0
89192000,0.77862929873562,2,"Mirror",0
89197522,1.4495671132254,1,"Mirror",0
89348169,0.915653346199629,2,"Mirror",0
89514773,0.897206273270836,4,"Mirror",0
89533086,0.888418977014057,NA,"Mirror",0
89544009,0.9796952205825,7,"Mirror",0
89611901,1.27334909394847,4,"Mirror",1
89813503,1.45012730704295,5,"Mirror",0
89979890,0.943463425742537,6,"Mirror",0
90166728,1.03853157643102,6,"Mirror",0
90219060,0.895919419067703,2,"Mirror",0
90254014,1.15061164828363,4,"Mirror",0
90381150,0.82265905296044,NA,"Mirror",0
90424740,1.10082253700897,6,"Mirror",0
90513789,0.708891150586484,5,"Mirror",0
90631040,1.2639372538138,NA,"Mirror",0
90666408,0.867936096035328,4,"Mirror",0
90794456,1.15427201863317,4,"Mirror",0
90973755,0.764849955428823,5,"Mirror",0
91078485,1.15631417583776,6,"Mirror",0
91107720,1.67951394701412,2,"Mirror",0
91434316,0.926038398096802,5,"Mirror",0
91692880,1.18230225531943,2,"Mirror",1
91794625,0.833697652560433,3,"Mirror",0
91973774,1.26369764959292,6,"Mirror",0
92025454,0.869253928550596,3,"Mirror",0
92078310,1.19552785698874,2,"Mirror",0
92114235,0.837845148089798,5,"Mirror",0
92123966,0.971117221620311,NA,"Mirror",0
92147501,0.874509220133132,4,"Mirror",0
92184363,1.02947117106712,3,"Mirror",0
92447573,0.927989838243072,5,"Mirror",0
92539548,1.05262917191583,3,"Mirror",1
92588578,0.95586767490274,1,"Mirror",0
92730874,0.876051973221552,5,"Mirror",0
92927203,0.976320446993874,6,"Mirror",0
92944629,0.916234397601368,4,"Mirror",0
93183043,1.05178571365069,3,"Mirror",0
93255477,0.704537469218781,3,"Mirror",0
93269050,0.970137481428116,3,"Mirror",0
93857292,0.745067997157877,3,"Mirror",0
93862078,0.915653346199629,6,"Mirror",0
94004694,1.06357507708395,4,"Mirror",0
94105683,1.24798638660076,NA,"Mirror",0
94182248,0.995931883737122,3,"Mirror",0
94196047,0.772187080891405,NA,"Mirror",0
94211620,1.05566772144886,NA,"Mirror",0
94215666,0.978976128278049,3,"Mirror",1
94259311,1.05197140174847,NA,"Mirror",0
94367614,1.22093997358102,5,"Mirror",0
94440945,0.86142096653516,2,"Mirror",0
94565383,0.991768420920888,3,"Mirror",0
94650844,1.18512538089011,5,"Mirror",0
120326662,0.84389780870887,5,"Mirror",0
120343066,0.831869113980052,5,"Mirror",0
120369976,0.946310596250932,4,"Mirror",0
120589886,0.978242405143564,4,"Mirror",0
120922454,0.859126176588875,2,"Mirror",1
121174670,1.01679535433635,4,"Mirror",0
121402714,0.965426515585005,5,"Mirror",0
121589486,0.868151573392356,6,"Mirror",0
121777836,1.11600453612596,4,"Mirror",0
121841078,0.920336105090097,3,"Mirror",0
121899556,0.828783805784203,2,"Mirror",0
122041638,1.33231582835925,3,"Mirror",0
122190108,0.943949271093535,NA,"Mirror",0
122439972,1.05178571365069,4,"Mirror",0
122475974,0.757229189241172,3,"Mirror",0
122532034,1.59424977956316,3,"Mirror",0
122569846,0.863240279530685,NA,"Mirror",0
122942128,1.0322725997338,1,"Mirror",0
122974076,0.84389780870887,4,"Mirror",0
123049164,0.892603978721498,2,"Mirror",0
123069434,0.963008145891068,NA,"Mirror",0
123129456,0.811949940596628,2,"Mirror",0
123226836,0.869672230435079,3,"Mirror",0
123340160,1.04821129985381,3,"Mirror",0
123470048,1.06872920288467,2,"Mirror",0
123505236,0.984176389471479,4,"Mirror",0
123796126,0.902302814296871,4,"Mirror",0
123841212,1.27495482301077,3,"Mirror",0
124014530,0.942268376070261,3,"Mirror",1
124128946,0.755605247248534,2,"Mirror",0
124234864,1.02555497665766,NA,"Mirror",0
124519236,1.1539860845772,2,"Mirror",1
124554334,1.11601542794078,4,"Mirror",1
124962302,1.04081740064865,2,"Mirror",0
125145836,1.34812249136809,5,"Mirror",0
125237882,0.736704114845716,NA,"Mirror",0
125450522,1.27688534389301,6,"Mirror",0
125595742,0.836210782345226,NA,"Mirror",0
125930144,0.9089903978755,3,"Mirror",0
126094720,0.953571918607351,4,"Mirror",0
126305170,1.10636867735698,2,"Mirror",0
126407392,0.802326909710037,2,"Mirror",0
126569968,0.834883619569165,5,"Mirror",0
126782660,0.976826118736406,5,"Mirror",0
126837286,0.762987065229127,3,"Mirror",0
127069188,1.14051234166405,3,"Mirror",0
127199052,0.986904801539385,4,"Mirror",0
127266336,1.20575973734044,5,"Mirror",0
127532646,1.10946156701591,2,"Mirror",0
128224236,0.78174125064334,NA,"Mirror",0
128808020,1.15061164828363,3,"Mirror",0
128932032,1.09149051834509,3,"Mirror",0
128936438,0.872316496291049,3,"Mirror",0
129009156,0.63259679316401,3,"Mirror",0
129049190,1.03399176987092,3,"Mirror",0
129221992,0.774551916533486,2,"Mirror",0
129269348,1.13927855962421,6,"Mirror",0
129351460,1.00522952111069,NA,"Mirror",0
129398396,1.02450597084423,6,"Mirror",0
129440134,0.669294118593821,3,"Mirror",0
129920176,1.19378406791155,3,"Mirror",0
130385402,1.14200536812351,NA,"Mirror",0
130632162,1.11026399086635,4,"Mirror",0
130752342,0.937734357591348,6,"Mirror",0
130834756,0.666345568281436,4,"Mirror",0
130952574,1.00936762401267,2,"Mirror",1
131135914,0.911694273112051,5,"Mirror",0
131628436,0.857985107542588,NA,"Mirror",0
131861468,1.21197760964146,5,"Mirror",0
131878190,1.03441445765973,5,"Mirror",0
132022250,0.821260532291584,2,"Mirror",0
132647858,0.797460058059336,2,"Mirror",0
132727078,0.90818188399219,NA,"Mirror",0
132853530,1.048423752777,3,"Mirror",0
132918966,1.10038211214613,3,"Mirror",0
133208252,1.14858804149964,4,"Mirror",0
133223394,0.963921417359587,5,"Mirror",0
133261328,0.824278599134494,3,"Mirror",0
133777786,1.05135925023318,6,"Mirror",1
134457430,0.90877666529352,NA,"Mirror",0
134485322,1.25820502864148,4,"Mirror",0
134499110,1.14698194567146,NA,"Mirror",0
134628952,0.857985107542588,7,"Mirror",0
134820540,1.27495482301077,NA,"Mirror",0
134962620,0.993065273061458,3,"Mirror",0
135359144,1.06375624165869,2,"Mirror",0
135780698,0.872905228243007,NA,"Mirror",0
135918352,0.817999730300118,3,"Mirror",0
135967930,0.838923841810851,4,"Mirror",0
135991860,0.682784414016442,1,"Mirror",0
135997432,0.649326111125681,NA,"Mirror",0
136059468,1.03381359308093,6,"Mirror",0
136069262,0.862207368153404,2,"Mirror",1
136211656,1.02691170127348,7,"Mirror",0
136508396,1.11416747220947,4,"Mirror",0
136623102,0.893509861951593,NA,"Mirror",0
136645518,1.18588314935095,3,"Mirror",0
136707034,0.782975765947996,4,"Mirror",0
136753822,0.979191643263769,5,"Mirror",0
136774392,0.906622172766907,NA,"Mirror",0
136813356,1.06682943672262,2,"Mirror",0
136955008,0.868151573392356,6,"Mirror",0
137191062,0.764849955428823,5,"Mirror",0
137759328,0.585632060317169,3,"Mirror",1
138155466,0.972491709401142,4,"Mirror",0
138601448,0.730925980995869,4,"Mirror",0
138753556,0.750370362123011,3,"Mirror",0
138805406,1.02007026408722,1,"Mirror",0
138845202,1.14839652704821,6,"Mirror",0
138849454,1.24694956932451,3,"Mirror",0
138903188,0.700072511888228,4,"Mirror",0
138917090,1.05382226674857,6,"Mirror",0
139296200,1.11822631921253,3,"Mirror",0
139380094,0.976826118736406,7,"Mirror",0
139605998,0.865678203615754,4,"Mirror",1
139629770,0.880807562031832,NA,"Mirror",0
139630208,0.84277378624664,4,"Mirror",0
139639092,0.706342798846843,5,"Mirror",0
139831316,1.2296964925649,1,"Mirror",0
139836402,0.740898889503389,2,"Mirror",0
139837418,1.38978449370087,1,"Mirror",0
140256904,1.20144716521654,3,"Mirror",0
140421204,0.858195384763216,2,"Mirror",0
140441586,1.17927293524207,3,"Mirror",1
140794116,0.89411227307964,6,"Mirror",0
141174764,1.10082253700897,5,"Mirror",0
141340314,0.975508695406969,NA,"Mirror",1
141833292,0.839345541875355,1,"Mirror",0
142654884,0.890188799685929,NA,"Mirror",0
142860412,1.11046185650768,NA,"Mirror",0
142965710,0.787504052056882,7,"Mirror",0
143053904,0.832108157433433,5,"Mirror",1
143105480,0.928266803560279,2,"Mirror",0
143268564,0.987495750750544,6,"Mirror",0
143575254,0.953571918607351,6,"Mirror",0
143693906,0.958163860997174,1,"Mirror",0
144071164,0.990525052752926,4,"Mirror",0
144169886,1.00955626182045,5,"Mirror",0
